-0.0319593	0.621762	0.243088	0.744419	0.111662	-0.418957	0.0806854	
-0.030791	0.629362	0.231116	0.741938	0.112911	-0.415993	0.0859308	
-0.0301007	0.638096	0.217024	0.738982	0.114312	-0.412268	0.092211	
-0.0301042	0.646019	0.203619	0.736188	0.11553	-0.408455	0.0981786	
-0.0302495	0.652584	0.1917	0.733825	0.116475	-0.404925	0.103282	
-0.0299582	0.658087	0.180785	0.731871	0.117187	-0.40171	0.107586	
-0.029443	0.663151	0.169794	0.730087	0.117736	-0.398429	0.111626	
-0.0291721	0.668177	0.158176	0.728276	0.118178	-0.394794	0.115818	
-0.0291908	0.672617	0.147452	0.726635	0.118493	-0.3913	0.119662	
-0.0293516	0.675723	0.139522	0.725457	0.118647	-0.388613	0.122442	
-0.0296536	0.677706	0.134041	0.724669	0.118673	-0.386637	0.124313	
-0.0301442	0.679249	0.12952	0.724018	0.118636	-0.384888	0.125861	
-0.0307401	0.680657	0.125251	0.723407	0.118563	-0.383169	0.127328	
-0.0313057	0.682021	0.120899	0.722815	0.118447	-0.381403	0.128781	
-0.0318284	0.683587	0.115587	0.72216	0.118248	-0.379274	0.130478	
-0.0323945	0.685602	0.10839	0.721346	0.117916	-0.376408	0.13271	
-0.0331364	0.687896	0.0997119	0.720436	0.117436	-0.372901	0.135357	
-0.0341886	0.690042	0.0908089	0.719586	0.116824	-0.369156	0.138035	
-0.0355256	0.691883	0.0822177	0.71885	0.116104	-0.365373	0.140569	
-0.0369987	0.693472	0.0739035	0.718203	0.115305	-0.361589	0.142955	
-0.0384828	0.694856	0.0658105	0.717622	0.114451	-0.357829	0.145195	
-0.0398855	0.696072	0.0578762	0.717091	0.113557	-0.354104	0.147299	
-0.0412192	0.697145	0.0501201	0.716593	0.112637	-0.350421	0.149276	
-0.0425678	0.698074	0.0427023	0.71612	0.111709	-0.346815	0.151119	
-0.0437618	0.698756	0.0366	0.715735	0.1109	-0.343775	0.152594	
-0.0444186	0.699005	0.033436	0.715567	0.110428	-0.342144	0.153291	
-0.0446703	0.698982	0.0320849	0.715534	0.110174	-0.341409	0.153491	
